account_address,EXPR_1,EXPR_2
0xd7663de542f62fa94ef7205e22e6ce7284dcc554,-105.9404227848206,2
0x3d98b02ac9f8c8c35fed965065fbf6410cde7e56,-106.382749066,1
0xf17328b5791fd2dea63dc3fcf240f5425cd194ef,-106.43968135367649,22
0xeccef5e1c9f17ada0eacb4e79269f410ff7092de,-106.53155477849398,3
0x2380fb7fc5ab9efdde6c3bd040b69f6bc0afd7f9,-106.55338808948395,1
0x6795e02168d071f1ac329316377e028243de875f,-106.97698548738381,1
0x52bea7f199bef1cca1c79d768208656d99e47912,-107.16635679021162,15
0x3196dbb1f93eb5a66ba3b7431f4858cc76978317,-107.66598698286955,8
0x5f93433ae3cad1b4db9526b3c581cea2f2132d29,-108.61564610137083,8
0xd589210443b4408f8df6b4ae990677583236c331,-109.20896611921452,3
0xf733476d38f2e3527d6f7aa1543bf048bc4210bc,-109.59861145216328,5
0xf6f90fe37c71711feffd4a90d2d79388794e2964,-109.73553943308858,1
0x740b24ba0bcfdc01acfe12bdd0c4066c1321e37a,-110.4981281946,2
0x05d7f67971b95a1ef2d39e6b7b397a564685bf3a,-110.61508680649612,1
0x01cf43924cb02de67a75276950384e2a6fcb3927,-110.63497034155982,5
0x60f11080c069806873fc47d85aeb40510f1290d2,-110.90602448494973,5
0xbda6ba3ad624582495c55451a1840e563fc16389,-110.92190056350005,1
0xe94fd4a3f7f99571005acd8724c96cbed998724e,-111.27605125518761,1
0x14ae17cc672cca97e39333bc23b575115352651b,-111.36996871143971,2
0x3cb8f459983d8c0a7ebc8172035b13ee12fb8cef,-111.38064093383441,1
0xb96022ec8346792b6e76ee4a5fe2f01953eada25,-111.9233907678968,2
0xa5fa9397a6a4e23779780c892482aa12db4f18bd,-111.93810143468899,1
0xea8d55c84119c5233594c8a799995fa598828764,-112.05604407740753,1
0x88f3fdc74fe50df3ba764b13edc12f16474dcee8,-112.08826402133718,1
0x99a0df3e24c16839f13f3271c7748c1227c2b22b,-112.27332604786996,30
0xf537b235182806f35f957c22cb9649e607d2660d,-112.67734102905749,1
0x36358b448f81e54e8839b10b0a20da80a4eadec1,-113.4790706819639,2
0x3007fb4a5264ef986304935efffa307a87c4b594,-113.78549243334781,4
0x91f7bcf20992f4ad28dd000a0cdbf4770a225a92,-113.87127583281926,2
0x20a78e50b6e186e937065e811d345fc1f6341c31,-115.11093955601162,42
0xc577e1cefc1bcaebc3e8683fd00d3b8477c4258e,-115.77734034079283,9
0x0c408a7e4256458482bc35affc779c805c901a30,-116.14526972413674,1
0x5d7aa29eb5e57a6fd0d44dd59517c08f3b1f7624,-117.04821419987871,1
0x7e20c4bf5297b6c7e50fae6262168fa33cd06f1b,-117.09586924430037,322
0x085d8e32b6a6c5d520baa8b8449bfd66acdcb638,-117.56246769756567,1
0xae207135f5e83aa02b1e42e91e43d2dce83ab296,-117.60291706241406,1
0x71b81932ebefce848d1fdccaa9c4b6b18f01b4c8,-118.14454457935197,1
0x39637849591d7075f80fd0df4aa4c403612457b2,-118.2599037591525,5
0xe350d74214512c4735d86a892d1a175ba8f61bd2,-118.4201796257275,1
0xb0711f80869287ffd5c4ad7d2ef888be902ed992,-118.67285645700638,4
0x59cbfaefba1da78cc0b7239e47e95364bedee5b1,-119.06141639727564,1
0x43c4d270094d4ca703ca2c8be3cc6cb87e41757e,-119.32659298732052,10
0xd86487df633c5cc0bdca2dd2ae43bcdf3fd85ee1,-119.37849198158311,16
0x978f1883bb64d53599caf078b2c670cb9632e752,-120.50877006123928,1
0x9695e00c85ebf22835c21987d1768a66550f57a3,-120.61255911483615,4
0x1d86a30d2546f9e5a58c943e7fc90fe1da1f2737,-120.91924768372438,1
0x5402f8dfb5070b585ae3bc3acfe3da5f1e9a0c64,-120.94851212620246,5
0xb0bc62b5b101a48c2c231530cbb2e24a2e0defdf,-121.25206515252769,1
0x9ae061a3e78f3ea59130ce0cfa9ca6c7483d07ef,-121.46358997514423,12
0xb1bc275ce8a28f1218bfcc1b0d93f9517aef0cf2,-121.48154929420411,27
0x256abaee6d671b50c00f9b35074df368ae075811,-121.63213424148508,9
0x4d90409d96d397ba1b9430846fc897fb318058b8,-122.44194063525165,1
0x000000b78582fc9024b1943f73315abb827092ec,-123.28903058348654,31
0x0229058a0f3179cb06e5dddbc9f44452f305efd7,-123.53588188147218,5
0x97923b54c57f4fe4db08b8e6c516967a23a9b5b8,-123.81266620853309,6
0x5ce202c0e529b97ffe636225664686efdf8bf308,-123.82927093785494,2
0xa4391f6268cbcc1bb213c5d251fa4ed7233c999c,-124.32797900662555,1
0xdffc773452cfec579419205e7d10e899a53af5ce,-125.49586583534344,1
0x7a3c7ea7e6313a19b1cd9d8d20a58a02d4f6ceb5,-125.66545642030223,1
0x7760070dde4245cceeea678e1a38ae21b74fcfbf,-125.74503658332965,20
0x4c0569f3b4f23f4904af2ec4fc286c9aaa6afc2c,-125.75983363692006,4
0xb5122b2ac7901f2eb6ef9ec941ec7612d4345bba,-126.29492557068954,2
0x3ddb55afa07b4164772cdc857ae7faf6a11309c7,-126.46798454913902,1
0xbfb2d34cb5647d75469504ce6f4b9c22a760b641,-127.23451567173416,2
0x2c5d702669c264487abf3c04fb8baec7ec8013d2,-127.46052965,1
0x2dcbaad2f5dfb50ca5f471fb65192f213fb62819,-127.91288077620489,5
0x09ac014a60cdde20ab4c3a4222b3aa5ac82046a5,-128.28701833605234,1
0x826ff67673af8c15bb4bf505f5123c4d6b1a747a,-128.52625451316862,1
0xcffa60c58829ac9affcfe402c0845b7acd982c68,-128.74569048601015,1
0x00000000009bb173799fa11aeb10ba1c1c2b9bc8,-129.49153184078705,4
0xe4381e2b4ee2a1ebb7133fec88124ce3304ab614,-130.32714828466447,1
0x437850690ae1f53900d867436ccdde3688298bf3,-130.9334434790128,2
0x1430007ec6fcf8b6ee01eea265fc0e3ca172022a,-131.0290887086078,4
0xa628c49313eeca2afa338adace59fc6de2912286,-131.45822963650141,11
0xe07b98eb7182765f44320b9fad53653c5e9a8f60,-131.64876083809344,1
0x5cacdfb236e4bfdd5f9ed992a998cc99aed5b4d9,-132.2946056540823,6
0xa8d432e91f5c211d2de987c458b84a72713908df,-132.3892552792158,6
0x00000000000970375ff38f05eb9d6db32ae40708,-132.87594248908513,6
0x63a8aa3546127e110fb8a4355ed63920f20a5903,-133.13632344689404,5
0x9102ce038d651ec607134533bdc496a2d2f135ae,-134.0833847517035,30
0xd12bcdfb9a39be79da3bdf02557efdcd5ca59e77,-134.2354683044136,1
0x1fa09b1c1cdad82f4c21369b1aff24f8287a065b,-134.3036699302316,5
0x578b521f5372d89d057d369af3bbafa386d157d7,-137.83991093612906,1
0xf7ca8f55c54cbb6d0965bc6d65c43adc500bc591,-139.0660987307682,2
0xf831f240898fa9ca97cbe7a0aa57474340fd82af,-139.24958556319694,1
0xebd566866bfb8b15ec699e9df93b85518735f7c3,-139.8960585672811,4
0xeac35b750ebc0e0be4a2bc32afe9ba08a3eb387e,-141.35814744879394,1
0x2401317020194e3af9ff3726b1ecb6d358a911b6,-142.22298338959885,1
0x7c6eda9a4bef390046027a406904baec6648072a,-142.5266320760096,1
0x3d89dfbc2c026ce4bdfacdc56704b0b994ba6540,-142.75926357738155,1
0x176e3250c2cb762b11f637447223830efad3f3b1,-143.32102109374347,3
0x55b9afed7c644fa85154d216d0f9a4dffa9dc228,-143.75955796062394,4
0x579d78d7c2b5edc6542541693c3be015a8d90b65,-144.63522525864533,43
0x6d5925354290d8ecee863857e95a8e29e0153300,-145.2386701331467,1
0x3cb50d73423d114901e00526b8c04a15ce7e0caa,-145.4806491120129,7
0xa0b7d706ff43d3c2ef1faaa293e83fa58fbcddf4,-146.2859665831641,2
0x0c1c8c073774579bca78a184dcfb92a6d97e20dc,-146.43912337535698,3
0x8e57df2fc5d01c0b8b4ceab155069dfa06c67bfb,-146.7226364962709,6
0x211994256a2eb6815dcbf2042c2e474fc361669b,-146.92586963082238,1
0xb551994994856be247b025adb3d16d1e1b5dc820,-147.51707940473182,1
0x640aba54a720ebb1768e6a285bb5712341ce7e45,-147.6148871890671,1
0x319f6d8322746fca722f8b51ce32a49b055dc6cd,-147.69303785848354,8
0xdd138266deeb53ce61c67eaec7e70f07fb1d0d47,-148.9722109624645,1
0xc00f69b89e3d89d49a9798236090390c9a4194cf,-149.08354488828198,2
0x9076b619cc3ed4170d3ed7212a413de265519f92,-151.99908645817501,3
0xa647c5c7500e72a73bfe6753f86fa17fc114854a,-152.34126357058656,1
0xa08d3692be29090b0f8f376915c9d66d8fb40016,-152.76575646432235,4
0x03f7724180aa6b939894b5ca4314783b0b36b329,-153.6118481194622,6
0x9c989da3b0f1176c0db4ee394fe300a07b48fba5,-154.35143107409,2
0xc13ed7d4fb321c2b44d3f5e2ff1084f1c5be3549,-154.41176162209933,1
0x246b12f91135f9f258677e39fb32a0c890f97b4f,-155.0454817301775,21
0x6684808fd97ec7f3a376c460a8a03c8f8d069889,-155.56308051312746,12
0x956c1a45baeaa71597058e8e46dbca645b02730a,-155.57766026509992,15
0x696713eaba8d603bab45e2c5820ef4c175c7a5e8,-155.7744014757306,45
0xe4ceed8564367aae3a8bcaf08f75ff73ee71676e,-157.66200084874313,1
0xe8aff7626e281db7c6e341ee0eec3466b6105a87,-159.70925836968587,11
0x0dc5d43edf99dd07e2e619b99645fca724329dbd,-160.75650863233906,2
0xb6bb5a084ca1db631f97f8e7165699f4720e62d7,-162.01865864361923,2
0x8196ea34d87a40d641ca908ea47921cfc430a854,-162.40171750644708,1
0xf580cacf0c69d73185190d8a60a2d744c91c0d3f,-162.68159405738294,22
0x23c303a405bed8691bff6601a81f5452b6764f3d,-162.77872145950707,16
0x98b8957bc3ec8f7267ac6f41bc381966ed22e4af,-164.0355663736596,14
0x54db0e6bb95d5c188e2d96d971b871cb75a862e0,-164.13020094068605,9
0xe74f9ed12c441e9ca06ba265a6ce520f1b538e2f,-164.30712760370426,6
0x74a31413b9ba45a38ad2e7a48b08fb738f378fb5,-164.41272476541593,22
0xbc5ccb9b0c60c384d1bb632be2ed24672afd23fc,-164.60620234094628,1
0x611907f0ed5e7dcf2c7017e06e8952120851d687,-165.75647531467604,3
0x464cd4dc4878edea199246adb4749dc223611ce2,-166.43687191490045,1
0x509c1988f6dc7279bd1dda26ec7d6b1846c86e0c,-166.6656886821447,1
0x988ec0337c0a34471b669b2672a0ddf2365ea84b,-167.437728376433,5
0x0f27791d02e584bd7b95b02f5345c5da501ecab4,-167.5411531657469,5
0xda242ad6e35c628dc259d1e9c9f160d5d26bc050,-167.54596052346437,15
0x5aaabd3192c18f03707131b7289da5bfc0327be0,-168.99591370338993,7
0x2f2eafa45fe002134dd9a2f1a689129b1237f478,-169.07226082115025,4
0x25ad3a5546a0f785fea24ffbc9fe552014852014,-169.10629644962276,37
0xe4d57a4f121046e192e2c04372cefbbfd28a233d,-169.14094436688157,5
0x00000000600d60da97fb1de423008ddd0f653171,-170.49534702693512,21
0x8aa4102bf25d48368764ae199ceae8f480d437e6,-172.77982379557662,1
0x3939d95a4addbb45254f757d018849ed2e79808c,-173.3906165043636,27
0xbefcc8f2dd3f2eacd29a6d8f1fe96196c348e0ea,-173.7231481231767,3
0xef8778c4b3aa22375d4c0e797645216b0ad54742,-174.9391676133902,1
0x6df08e5c1306785ecd254a2f6a4f98abe80c2617,-175.1064009667622,1
0x8879f8de7ce80eb618e07d48b3b3f48aac30e858,-175.74909467157806,2
0xb2c549dfbf1c3a0e4b4bb1fe79094bee0cdc2eb6,-176.22347393177017,17
0x2c58107cda731593307d192d05f54bf071f9132a,-177.0040181972188,1
0xc3a3ae003a37c7bb0fe9d9068f5c2db7be67c19b,-177.50977442135402,6
0xd4f48ff3851d7ee01206c5193482d69557569fb8,-178.1886316786041,6
0xfb87d8d6533b0791fda47fd32bd289da26a2effe,-178.30104026764243,1
0x816c8d55fcc50b2bbdae6e5d837dcfda07c5776c,-179.86307850178812,1
0xdd6539e84783d2fbd0c4392f2d9da702fc4876e1,-179.8714474803652,64
0xa9b92f4d5809f753d9abdea87e60a5b0f509fe13,-182.70612529373997,12
0x953528488d2d218c07c38b4590b1210a110de711,-183.02233052246996,3
0xd0220df34e6337d972f875bfbdb8a424e5032081,-183.13945476346012,12
0x58d5b51771a229e18e89106923ba36a86d2360ae,-183.83416960220214,1
0x17652f610fc55b1f1ca3fcd7a25c1488bbb1e0bd,-187.75980265671342,1
0x6f5c65fd86881c34b4530df27ff21ea711cc31c0,-188.0053910304073,3
0x1a6d2a16699dda1eeecf4bd2e70d43b6ea637a5f,-188.39151589455585,1
0xf5d3d4baf92e3fa850ff1028fe743746b0a12b0a,-188.6631800148422,1
0xdd01a244b0658c7686458b9952aff712745de7b1,-189.34130361269405,63
0x37fcca697f2f810a9212293973ecfaaafa8535d5,-189.69168700175442,1
0xfd19b96a5a9f9941e9412df3b0a39dd8c443d84b,-190.35543242353043,12
0x6fb19d84786dd646718780fa093e18d712541bcf,-191.2955398374225,3
0xf6cca4d94772fff831bf3a250a29de413d304fc5,-191.36774205444993,4
0xbb3d42fcdfd91906d96a7fe30e20035188f2bc2f,-191.63836538340598,2
0xb15c5a8477c4c5dee9c4ffc7ede9cf1bc282e0fe,-191.95341267714693,10
0x69a3ef80bb012d9c7ce6705277d8d2fedd241baa,-191.99819199505788,1
0x0040c940da65592ffe7219b4652b33ad332f4937,-192.32628192981082,58
0x32d273f1d1c966f532f441005b02388b756cde27,-192.59141789586045,1
0x7fd3ea5e077d71656be6cf21cca93c4a81826fdd,-193.3553015521952,17
0x2efd063bdd22f81afb8f67fafb2e45f856f87e5f,-195.77109503013375,18
0xed59d12a6cf32d48a577b8ccc789c7ccaa7e74c8,-195.93686205423478,7
0x04e39ed6276ab3e5137c3b81eee219dfcfff44c3,-197.10274810057896,1
0x4c4c048dd242131f589528d9ad26f2e5ac1c776e,-197.5741291166191,1
0x7b889ea85d84602098cd920ebe6a03f4d4a1bd4f,-200.25029759852683,2
0x746c08796ea84d2f92345a3a1c5ec9647acfa4d7,-201.6508443915924,1
0xa4b492b0d1f193f96ac3752074170fde441fdf69,-201.65834495088774,1
0x2ce7c982c85c52c5eec0a47778a65d2d12b7d0d0,-201.8889678045835,12
0x22c5fef44bb89273098a15c41a743109d5b6be8d,-202.37479683082236,1
0x668161477db2dcedc3420f4489f737b3e0989a03,-203.13667231196757,8
0x5387b6c8fd54249aba9d5c09102d7f42144ea3d8,-203.36131861674585,127
0x12f2b7c279b839e6186ee2785cd4a337d3ccc103,-203.8689531453761,8
0x17ab75b3bd6b9872fe8d021d6d72bab32f91aaef,-204.6788559371959,8
0x0000000a212ca332a8e7860cb073a0796c4a2a64,-204.68728152103193,34
0xa8cb5d0a70f767f9ef04a4447fd0cf0d28c56935,-204.76869816660695,3
0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,-206.98417315267955,2
0xa1b23e178f18b7b2d22ac167bd5a3e2205330572,-207.5884732218795,35
0x458426ef4448a843da6bfc678dea60cbdae676d4,-207.6068439807103,24
0x8eafe0e14485cff387ce5a29b884deae1c4ec23f,-208.24082471803936,1
0x731635dee9ba910e7aff2e54d364d90aba0d36cd,-208.25537681048127,1
0xc3e6c1366a44e27ba37db8f4aed640cfd7d98661,-209.46479799062547,1
0x46309ab978c498d05d17d81a917caecb8a1fad81,-209.82618981009458,15
0x6c0fa640da9b53955d204ad398d6112920d8e8fb,-209.88764428157728,1
0x1fb2117973d787d0ff87895bb91e2fe5ffeb0c6d,-209.92391687191125,1
0x056f6e5ae399215a8c559824592f904fda27e449,-209.94440310880262,6
0x257182daaccdd010ea3161158455e9fcc9b011c8,-210.21508821321032,1
0x4626949053edb2da8a782465de56cebebbddf29a,-212.85253407060608,1
0xbf336d4aa5975146cb91cde3dabb632d5db79993,-212.89683762557297,1
0x28b2229ef3356bfbe8ceaf51009bfa086e08b945,-214.50623230693694,5
0x35723c282e601f344bed3132d6f614bf905d2dfd,-215.0139147595943,8
0x686d210f9cbbfa532eb2af4798b043a35af07de3,-216.16551528542178,19
0xbcdef2e0a70be0a48a124f15f688b689ed72f87e,-216.480498972222,1
0xed04cc89e203cced798ae1a4f37710d25a614918,-216.74385522120429,4
0x19b622ff0efefbd350580b0668669b30797af2e4,-217.82679063818426,2
0xf3b2d1395cb4536a931b2fa53dc7687e4c6f5411,-218.01450388420238,3
0x1275fd25c1d2af8d19b4fc75a79b275d16ed647c,-218.22041919692975,134
0x108bb071508180505e006217f00f3e6e51b459ef,-218.27847272647995,3
0x52ca82fd30d15f650f7fd5c93c33295bcebd5bf1,-219.2245625887534,12
0x88ced9e35eabfed3af45d30247ae0bc46f41a759,-219.8440523450351,20
0xbabc329173fbe03d3aaf8b7de4d5206bd5f6fff7,-220.54813895283922,5
0xa3346e2eb6f5f110da0f9d1b1ef405862171594b,-221.23143371977193,9
0xd7644df6d6568a6043bc46e68a8b40a75dec06e3,-221.41942626751933,9
0x8b3d02dda196c8aede98ee285267f83354df694b,-221.8938518615449,11
0x3f471b4db2b8f77544523ff9c37af92f0a6a2afd,-223.12663127733302,1
0x77e87f7570312711d4241c20d0eb375088cba383,-223.9672596060047,5
0xf77bd65ed7673ca2853a99b26222998f40c15c43,-224.17855965466646,13
0x0ed8837cb1df3272b228335341b2d29c2781764a,-226.64182633020658,2
0x0196acd369ba7afee1907f9fd83f4882eb5dcd84,-227.62936656145754,6
0x00490445ff0b983c33a8a9610aee44c6328ca98c,-228.694052211086,2
0xf7cbabac4b3a831c0b20c66b49bf830e290a65b6,-229.52807931689614,1
0x90594374ead35228457c9f81f102d1938c51e9e4,-230.1094212011791,1
0xdbc040ccf6c7f54658034ecedda7b830c9257cd8,-231.40517133395895,14
0x0027003e0039314e90b8600000006a081decc200,-231.50639470140175,1
0x8227a2f3f994b824c6729a219e088c8b987d4e54,-232.217392732215,4
0xc02cc84bc13055d4609e8b979ec43c071eb69fed,-236.18074859413335,12
0x57ad2b4795793097792c69fd75d06987aaf48326,-237.57343815652,1
0xac9fcf51dd5f1a29b8f1705a795befc90e93a2bf,-237.74332233852016,4
0x7f67217db8d226471cb9a7b6966d0a025ea2a90a,-237.88545319596852,1
0x3144d9885e57e6931cf51a2cac6a70dad6b805b2,-238.1078456270591,74
0x11d5c16213cbb966da95e6d2376ba9cc640f91d3,-239.09321533523075,1
0x301ef8b9ce33c1742f5ff2ccb66766dbf902d649,-239.74463157284745,6
0x3740542cf92b1788d12966454adc1fa606a98e04,-243.57050440892533,149
0x24a5ec7650761642b128a8883a30f419e1b7cd59,-245.97856871523464,12
0x316a5c7f28f9ba5637210f82d1db727736f2f3ef,-247.1841331882688,2
0x36ff4b438ab60c4dda6a12cb73ed01b64fd12e72,-247.72217291087844,10
0x5619ec582760ccb4987b5d261c251656b2e85b8f,-247.8915971982006,13
0x12a437c3e30f4b361ea5066da4b7ed9ca3140ae2,-248.33832075137167,1
0x33f4003171ec42145e12fdf2bf62d72991ce5716,-248.79176617439998,4
0xc4eb4b365388d8496b7c34fbfde982aac7a45983,-250.99072566881833,25
0x4565c48c33444d44adcd03f55d99857a6651b5e2,-254.31065975973885,6
0x0cbc7a24ea5b848ee86a1dba92962d096b97064b,-256.7660463797764,1
0xca448ffd22b7fea864e5f4427069c7e58ae6f1ed,-257.2712452783693,1
0x268c41eb25be70e7d36839390771fc0e91947dfe,-257.3217549605372,9
0x119c407610e8ed1f2031704c1ba3f2a00e00e209,-259.3111038762016,6
0xd12d5ca4d96604a679f0924391c16546ae40d2d0,-260.2676002552973,1
0x6d7d34907ff5ef4db87428f413e801794d28802a,-261.170170862399,4
0x08fc0ca3691d819984ebb3565669d1376d60afd3,-261.4901555550836,2
0x8017624c3797be8ca8666e7545768a341253de83,-263.1954932309331,49
0xd1362d17e7a34cb5298e61eb9eb06299b3253f5c,-263.77192639190685,3
0x000000000041de9bbbb3618b341e06e701e7902a,-266.00624170057375,6
0x317a4381c374d29c21d11ec622e217859acaa015,-266.6556562655437,1
0x9aa954706326d900fd55e0928a92e3b93ad34dc9,-267.70852021029583,1
0x30d3ad97b8788ba0226b371f851755c834fb1652,-268.74685394559106,1
0x40a9f157a2856b0912b9a3dc37fdf31b929a815e,-270.6459917542874,1
0x94f41ce9d5c964e55c1dc51f1a7dacdb089f0d83,-272.4151730034911,11
0x988ae3792e8956fd086fe9e053e07853aa8179bf,-274.473320661399,1
0x3181f63bd54c56cb9886836fc5d6e3229ec66dc5,-274.92427209598395,10
0x978a1f3ad6758f853bd55ff69a32e8ad55329847,-275.8394442082395,1
0xf561f191037c2ac88fc1da40c0cd94a9ee2f2917,-276.01183664004475,1
0x83a5c9c331a06d9cdf10320788bc48b22d5e4d47,-277.6787221457215,1
0x6c050ccf19bea44afd2807258033d9b9b7682003,-279.61817601856643,25
0xf0f990d255e3b89f33e8e367adc28220332ed9b5,-280.71148681983914,2
0xb3c9669a5706477a2b237d98edb9b57678926f04,-284.70449541487255,7
0x010bedf693da9f73ad8e88f0f4259e4170d2d23c,-287.47233802045895,13
0xc65dc25c729ee10ccef55b60d5c19d693c17e1a9,-287.7279249825812,78
0xea21c9fecdad1e4693e88bc838bdf6368877a66a,-290.9704470753138,18
0x4d521577f820525964c392352bb220482f1aa63b,-291.3186432871096,39
0x3cbee3432ddbfbaa688db40fccf0ff3d361916db,-292.0154147136373,14
0xf184f2f1fdf8cd54cb795f76c3c86955c465b89f,-292.24746053918693,16
0x6e23f3eb80174c92f17b37e97f1d31ebcb5fe290,-295.65439718485374,4
0x6d14cedf699ba4088f51797d471c99fc3cfd6d0f,-295.96221670947324,17
0x033d5a945d620d98f994b0ae2b6516f8d58dbe97,-298.672215298,1
0x0344ae72942abf4b7a17a40cf1b67c0106d4832c,-299.4240147587618,15
0x6dc93ee97aa99364bea9389632b6e37adb8b6c56,-299.6220801986144,2
0x3a321f17d2150d8c1c6d228e7f453a319edfdffb,-299.8304845864077,8
0x7e049e7c2416ef9b29a9c41b689000e38f8154ce,-301.39813449924065,14
0xe3f23a2c69e7d3498868e1144a739e4d66773b12,-302.40993525057166,18
0xe4b4684f4ce2512199f31f20b951393370c34520,-302.48169819664656,2
0xa046c3fb0a346498f6779e3af1609adc571430bd,-305.1179984747633,6
0x00000a3a89080d8cdba90652a33881f95514fc87,-306.3525847234634,18
0x79f9fcdbd2924f296a7f99abf51fe6ac93e9905a,-308.753541800227,3
0x7bc7b0ef69acea0c9c76e71f4b1be1d89cb04af5,-309.13405212106176,16
0x42ac4443b1447ae32df617d0d50e8cf9d9b71302,-310.4255945520729,4
0xd1447b1d100d78478eb820e8c40b265fea141dd5,-317.5476855106284,1
0x20625f799af088f54aebcfbd46145548c2338479,-318.7111205138417,14
0x18a9e8d32bb059cc5604edbf67750f1fed775013,-319.88071093246003,55
0xdc6be78af228c7300adaf938be1938daf4335b30,-322.6401150562004,10
0xc98216adb829c49c3e6dcdf5ed2f8be8e487f754,-324.3014457739073,1
0x46c131008ee31169bf6d0d3930df32b04cfe84a8,-326.749372884702,1
0x74ded7dfb889c2787c2c131d4de07c21b41c4f69,-328.1654180825837,21
0x53db4366318ea22d37f10e3e2ea9dd96de27ddb8,-329.0491506498321,15
0x4d43ba1c717916303d1aa48a545cf62f809abd22,-329.2967636629643,1
0xefa99fa2703430a38d095a29f6dc32dd9fdc5a01,-332.10112280463323,9
0x0131cceb31f7041a60cec39a89ae832672e17054,-333.0902560115083,57
0x18217d39e0e3d1fa5f4582387b5584ddc2630b4b,-336.90383569582804,48
0x4e72b92d3e8783ffe2665c36fbf6ad72d95e26f4,-337.26111812461716,15
0xe2111677adb3ed12b2c45ba56ab2f4ebc834f528,-339.02817604983244,18
0xd6d9f359178c734e157861eae2b77fdd915e4ff8,-340.36885947282184,1
0x1227e9247e3b5609e06769d5bc4a17ed5473aa83,-341.1754379775912,12
0x0b40b328fd6c799c878756c7c7aed573e6d86158,-342.9733884760767,9
0x9f946b7ceb58d343c7f260dbcfc17cbc4273f4eb,-343.43851119561134,13
0xfc96694a55676a8ae36343a67608b2591e1a6a0d,-346.3345561926863,14
0x360aa3bb1faedb900fa68f409cb9c82fec8e1864,-346.3556098376157,29
0x3e66b66fd1d0b02fda6c811da9e0547970db2f21,-349.23696357379964,11
0xa4bd678695be20c27e0ff60b6429aada38be9011,-350.6880879858569,4
0xf960ed68482e56280a82e0b879de027aebd0503b,-352.4632038625469,1
0x658bbe78e50af12d90d93edb1f9a44a2f583da93,-355.34707415821384,1
0x1da49db0bc50d374af0aa910cee38cb18d97ef5a,-357.11890178853787,9
0x37c6070ef7b2e8b1fe285c17f5cf272f152ffbfd,-357.9386571111031,45
0x374dc44585d9fe1e836dd96bebd4851e641f3190,-359.3281605926794,34
0xf852c2ad42884ba86a82e7ac2930ed8afae2b3b2,-360.0451827898987,1
0x008ca3a9c52e0f0d9ee94d310d20d67399d44f6c,-361.08712140457715,2
0x113f6cb7540044881f7fa8454bde6a55b9d5c216,-361.1272108230685,6
0x5501d779c83b3168b1d449457265f0006083e05a,-362.3812070101981,2
0xc80fd7b77b8645502f83b3e1cfc998522d30a7cb,-362.97411033294975,7
0x8e2a753add8e4f0adc378b0bbe226d596bd0aff3,-363.91778301213236,1
0x7e2deaa00273d0b4ef1ceef712e7d9f812df3e8a,-364.64093555079603,542
0x12ecfff5f3dd046f2dc16b2195e94e037aee5fe2,-364.7887757584027,2
0x0d2a71b861869f10bfb1c257fc1e773e0567f851,-367.16872261047035,26
0x58e153f63733f51eda6946f5ab0e69252836396e,-368.46607031301477,3
0xb48aed4ffce7793365ffb14e6ec7861bf8c566cc,-370.08703111507936,1
0x0844a4843365557de95cce0ff61b435a312ac888,-372.4916028607956,6
0x9e53569d7a4aec43e0f013653e9e295f4f60bbb6,-372.82456513118524,11
0x44e98b8b41c62ad3e2b272a8021175263cbc0fcd,-378.3427910243645,14
0xb99c7245f2454802ae2f8a4532ff7b8fc89fa944,-380.39258374766354,1
0x8d2ee97c64e155fa325912ed9c5bf9c316e8ad2a,-381.8025032816319,4
0xbf98d110c473a5635752347c71b4b092b440e571,-382.72396971103433,9
0x45d5a1272f4a1486612f14da90c649f60222b14c,-389.34278221020185,8
0x98363c95a1a48ce76d9c9d5a2515729ef422cace,-392.8863139463965,1
0x340ce954128bc6501bebbb36c91540cbc8ace156,-402.9895857078587,316
0xec38bd734030e776e7bd66dfd536309e23e03233,-404.80016124552776,3
0x859e98ad533dcf1207a943f1d3d9f8158a73e6a6,-406.19835533567687,1
0x29706f43697ddbfe9d7a58b266fd0acce7ca5ff1,-413.69105948476016,1
0xd9eb630cf6aceace22360de545bab60bc72a5180,-421.1834698464794,5
0x000000000000e2202720784065ee7feada8f2daf,-421.4454130469305,2
0xc52d16586da91c8524be91f94798c93e90f9e6d8,-423.8067821120177,72
0x000000ddf8075489cbacc8b92d936447608686b1,-430.7566757824902,12
0x5448e1d2e5b12d4b7032368aa72a1a5d9bac549d,-434.4593213908043,4
0xa8318d30f6b05bad9ef61eb0dad3dc4e9b561067,-437.53178075195126,4
0xd47140f6ab73f6d6b6675fb1610bb5e9b5d96fe5,-439.3796220087052,5
0x93166b2504e055f6d0e843a4b050ad335d0ccdbc,-443.0215603005548,8
0x1bd0ec2327457949d8df36ba5652eb9497dd3d73,-445.4881344272288,5
0x000000000de87d28a351d16baeac46e325b3830f,-453.2763284671606,11
0x8b7d4f631b84a257f194150c34788818c3e8afad,-453.29904323457,3
0x0290c89efd84b5e705d4c7720797748c9e69b185,-455.3082245026802,9
0xf9b85dd2780a4dec7d3fb536acdb4446d06cd8cf,-457.44106940180416,29
0xa8e88d68e8b114b18ce01cfa4566778d020789bb,-460.7555896091164,1
0x686cb481278ef8db32fd75d1700dd3b2a7dfa2b2,-465.4561028364369,3
0x6301a1a7736466b2c2cb324db526e59222875eb4,-466.6621236839796,1
